DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,NMIGRATEAB,2019,2.9,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,NMIGRATEAB,2020,1.7,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,NMIGRATEAB,2021,3.6,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,NMIGRATEAB,2022,5.1,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,NMIGRATEAB,2023,6.3,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,NMIGRATEAB,2024,6.1,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC15,NMIGRATEAB,2025,7.8,p,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,NMIGRATEAB,2015,-0.4,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,NMIGRATEAB,2016,0.4,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,NMIGRATEAB,2017,1.4,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,NMIGRATEAB,2018,0.5,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,NMIGRATEAB,2019,2.8,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,NMIGRATEAB,2020,1.9,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,NMIGRATEAB,2021,3.7,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,NMIGRATEAB,2022,5.4,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,NMIGRATEAB,2023,6.3,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,NMIGRATEAB,2024,4.8,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC16,NMIGRATEAB,2025,5.6,p,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,NMIGRATEAB,2015,-1.6,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,NMIGRATEAB,2016,1.2,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,NMIGRATEAB,2017,1.5,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,NMIGRATEAB,2018,0.9,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,NMIGRATEAB,2019,2.1,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
IT1:22_293_DF_DCIS_INDDEMOG1_1(1.0),A,ITC17,NMIGRATEAB,2020,1.1,,,,TIPO_DATO15__NMIGRATEAB_N1,,,
